100000,10000,186.876,24.9144,0.000171962,2.3261
100000,10000,178.898,23.8507,0.000126541,3.16103
100000,10000,184.396,24.5836,0.00013394,2.98641
100000,10000,184.691,24.623,0.000131537,3.04097
100000,10000,180.177,24.0211,0.000150921,2.65039
100000,10000,182.889,24.3828,0.000133044,3.00652
100000,10000,176.064,23.4728,0.00013579,2.94573
100000,10000,180.35,24.0442,0.000130764,3.05895
100000,10000,181.298,24.1706,0.000132327,3.02281
100000,10000,202.723,27.027,0.00012967,3.08475
100000,10000,181.331,24.175,0.000134736,2.96877
100000,10000,181.43,24.1882,0.000132698,3.01436
100000,10000,179.896,23.9837,0.00013042,3.06701
100000,10000,187.156,24.9517,0.00013434,2.97752
100000,10000,182.057,24.2718,0.000131601,3.03949
100000,10000,182.345,24.3102,0.00013355,2.99513
100000,10000,183.404,24.4514,0.00013438,2.97663
100000,10000,182.478,24.3279,0.000137153,2.91645
100000,10000,131.563,17.54,0.000135598,2.9499
100000,10000,180.393,24.05,0.000137655,2.90582
100000,10000,183.741,24.4963,0.00014378,2.78203
100000,10000,184.079,24.5414,0.000129166,3.09679
100000,10000,183.471,24.4603,0.000131913,3.0323
100000,10000,182.245,24.2969,0.000144229,2.77337
100000,10000,185.938,24.7893,0.000133599,2.99403
100000,10000,181.003,24.1313,0.000133854,2.98833
100000,10000,184.339,24.5761,0.000138075,2.89698
100000,10000,184.93,24.6548,0.000148702,2.68994
100000,10000,188.26,25.0988,0.000143722,2.78315
100000,10000,197.648,26.3505,0.000130745,3.05939
100000,10000,187.895,25.0501,0.000131599,3.03954
100000,10000,184.384,24.5821,0.000132771,3.01271
100000,10000,180.61,24.079,0.000131576,3.04007
100000,10000,181.947,24.2571,0.000131397,3.04421
100000,10000,181.737,24.2292,0.000132172,3.02636
100000,10000,185.927,24.7878,0.000132904,3.00969
100000,10000,181.66,24.2189,0.000133104,3.00517
100000,10000,184.725,24.6275,0.000131593,3.03968
100000,10000,178.324,23.7741,0.000135111,2.96053
100000,10000,182.644,24.3502,0.000132476,3.01941
100000,10000,192.401,25.6509,0.000136866,2.92257
100000,10000,180.415,24.0529,0.000131972,3.03095
100000,10000,193.368,25.7798,0.000135577,2.95035
100000,10000,180.589,24.0761,0.00013494,2.96428
100000,10000,183.012,24.3992,0.000133932,2.98659
100000,10000,180.741,24.0964,0.000131151,3.04992
100000,10000,179.39,23.9163,0.000137025,2.91918
100000,10000,185.731,24.7617,0.000130919,3.05532
100000,10000,198.59,26.476,0.000135954,2.94217
100000,10000,184.034,24.5354,0.000138328,2.89168
